Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
105877,79tV3jYw10wELREwmYlCeE,Almo X,Moments,Moments,26,114017,False,0.693,0.11,11,-12.204,0,0.137,0.948,0.944,0.108,0.441,138.067,4,study
44144,4kl3TXOlj8JXMPtZXUmRXI,Fuel,Fiesta temática 90s,Sunburn,0,265573,False,0.501,0.795,4,-7.147,0,0.0298,0.00279,0.00028,0.105,0.544,93.556,4,grunge
42432,584X8uDiGkIkP4Jn8eCaOb,Hatred Surge,Human Overdose,Four Walls,13,59305,False,0.131,0.981,6,-6.633,1,0.173,2.18e-06,0.734,0.201,0.0396,180.801,4,grindcore
49225,05WsoThz68cuRT2rrJQMNh,Altijd Larstig & Rob Gasd'rop;Kalvijn,Helden,Helden,26,177859,True,0.454,0.948,0,-4.149,1,0.08,0.00633,0.00181,0.188,0.302,167.944,4,hardstyle
49312,0Wq6QRblYvCIzq4F4gpRG7,Rewildz,Love You,Love You,23,166838,False,0.283,0.842,5,-2.575,1,0.0465,0.0136,0.0,0.0588,0.0781,75.446,4,hardstyle
29137,3g6iY0xTspOgH74iSThAEW,Abandoned;Nilka,Sunlight,Sunlight,46,216091,False,0.482,0.662,3,-6.08,0,0.0521,0.279,0.0,0.121,0.182,145.078,4,dubstep
632,60S0LkuUyzHzX29KWew1a6,JJ Heller,I Dream of You: CALM,Moon River,53,291386,False,0.411,0.191,7,-10.178,1,0.0308,0.916,0.0,0.1,0.155,74.92,3,acoustic
7294,2MnPiFRuGco6J4EIQa9RDu,The Wood Brothers,Loaded,Pray Enough,28,212026,False,0.502,0.454,9,-6.811,1,0.0303,0.45,4.08e-05,0.142,0.464,141.861,4,bluegrass
86186,7MbfpPG4oVcnyIulMKBkCK,Charly García,Rock x siempre,Ojos De Video Tape,0,217853,False,0.477,0.459,5,-10.214,1,0.0261,0.715,0.000742,0.228,0.326,105.541,4,punk
50213,5CSz3xWqAp9z5k1cavdVBY,Asspera,Garcha2 X To2 La2,Cagón,28,250093,True,0.635,0.879,1,-5.102,1,0.0337,0.000188,0.00019,0.303,0.618,120.048,4,heavy-metal
7727,5i0dMagv5FeGzkPqF9gxZe,Alison Krauss & Union Station,Lonely Runs Both Ways,Pastures of Plenty,22,224880,False,0.626,0.396,2,-9.019,1,0.0292,0.576,9.02e-05,0.059,0.304,133.852,4,bluegrass
15818,1z7pHc4ujzaZn4QvLvOTu2,Valera;静的 Static,missing us,missing us,47,134507,False,0.643,0.34,2,-13.689,1,0.118,0.943,0.911,0.665,0.217,75.99,4,chill
75232,7MleKYss41lS4giPUpbROK,Dan Gibson's Solitudes,Dolphin Dreams,Adventurous Spirit,26,270627,False,0.159,0.241,5,-23.687,1,0.049,0.973,0.925,0.809,0.146,97.184,4,new-age
82823,75bYz6igpTeg4D1vnPHp3c,The Dollyrots,Daydream Explosion,Everything,20,183911,False,0.451,0.938,10,-4.277,1,0.0636,0.000103,0.0109,0.316,0.861,179.98,4,power-pop
28608,25JmQ3qFQkhbLZMJpdftO9,MitiS;Tedy,'Til the End,By My Side,47,190588,False,0.494,0.789,6,-3.844,0,0.053,0.401,0.0527,0.0661,0.151,169.942,4,dub
96808,1WlWaCWJRjdEQ5j3LqZ723,Zeca Pagodinho,Mais Feliz,"Um É Ruim, O Outro É Pior",36,212015,False,0.688,0.536,5,-12.154,1,0.0626,0.246,0.0,0.281,0.929,106.06,4,samba
20901,4VUwkH455At9kENOfzTqmF,Bazzi;Camila Cabello,Beautiful (feat. Camila Cabello),Beautiful (feat. Camila Cabello),74,180000,False,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,4,dance
30125,2XiqR6g3EbBfdPvcqjct7w,Marshmello;Bastille,Halloween Party Canzoni per Bambini 2022,Happier,0,214289,False,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,4,edm
7705,4D4okAwkM29CFo9jcMuJ1U,Scott Nygaard,No Hurry,Fiddle Tune Medley: Big Sciota / Acorn Hill / Anna Livia,22,212733,False,0.438,0.584,7,-12.989,1,0.0323,0.786,0.962,0.116,0.827,133.091,4,bluegrass
31224,2zOPD1rPZWVA2au9IjRXhR,Alec Benjamin;Alessia Cara,Summer Music Festival Hits,Let Me Down Slowly,0,169174,False,0.653,0.569,1,-5.018,0,0.0349,0.716,7.4e-06,0.135,0.44,150.216,4,electro
7777,21TVktcCz3S0k2rLeRC7fa,Blue Moon Rising,Strange New World,Hard Luck Joe,20,183880,False,0.641,0.699,0,-8.488,1,0.0292,0.568,0.000371,0.0944,0.934,101.062,4,bluegrass
92407,5blcqgpsuKhm0WQwMsmywj,Elvis Presley,The Best of The '68 Comeback Special (Live),Trouble / Guitar Man - Live from the '68 Comeback Special,58,206373,False,0.435,0.828,0,-8.764,1,0.101,0.31,4.07e-05,0.667,0.743,116.141,4,rockabilly
57783,03mHinvLdrdSTd7w4GPXwH,Arctic Monkeys,I Ain't Quite Where I Think I Am,There’d Better Be A Mirrorball,56,265798,False,0.511,0.367,3,-10.891,1,0.0319,0.642,0.0122,0.186,0.323,143.698,4,indie
75748,6Ex7CRCo32AUUFhLW58XZn,Tony O'Connor,Memento,September Moon,21,566280,False,0.585,0.186,4,-15.896,0,0.0279,0.882,0.908,0.173,0.317,104.999,4,new-age
578,2lvcDndxZGuowLA19g4YDv,Gabrielle Aplin,Never Be the Same,Call Me,23,208400,False,0.38,0.468,1,-4.245,1,0.0318,0.243,0.0,0.0973,0.303,143.504,4,acoustic
28674,4L1YNydoXxdghlcty6TCV1,Bear Grillz;Kompany,Red Alert,Red Alert,43,166666,False,0.579,0.999,11,-0.784,1,0.129,0.018,0.521,0.319,0.427,144.047,4,dub
65072,1vzxYeTJ9dTtyJXkNWVJDZ,Yuvan Shankar Raja;Tanvi Shah,Paiya (Original Motion Picture Soundtrack),En Kadhal Solla,62,293893,False,0.874,0.412,0,-5.746,0,0.0313,0.035,0.00684,0.102,0.56,105.019,4,k-pop
70226,1JLtvvPsHwLyd2ufASdkWV,阿涵;Ayo97,感谢你曾来过,感谢你曾来过,61,250005,False,0.481,0.795,8,-5.097,1,0.0408,0.0782,0.0,0.1,0.332,160.02,4,mandopop
53041,2QKALbvieihPo40okeVa1v,Tiësto,House Anthems,The Business,4,164000,False,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4,house
78459,4vxu1wOMFBZvwkvBRzH8ZA,Paveier,Leev Marie,Uns jeiht et joot,31,179773,False,0.637,0.89,2,-2.738,1,0.034,0.0103,0.0,0.302,0.962,127.04,4,party
44697,1IyHPt3b6BrhdMwNyk0VM0,Filter,Short Bus,"Hey Man, Nice Shot - Remastered Version",66,314440,False,0.48,0.588,2,-10.773,1,0.0339,0.00213,0.712,0.319,0.305,177.018,4,grunge
68077,1oF3cqTJws6BixRDsyz0HU,J Balvin,Frescura y Perreo,Tu Veneno,3,157320,False,0.664,0.659,10,-4.232,0,0.0873,0.0625,0.00024,0.0874,0.797,175.826,4,latino
71462,6OMO6WdRhSfjMPAiPT94wH,Three Days Grace,Human,Painkiller,70,179160,False,0.376,0.95,9,-4.067,1,0.0641,0.00021,0.0,0.0377,0.438,178.018,4,metal
19108,74neN8NvU5LnqgzBibX6MH,Dan + Shay,Country Christmas Time,Take Me Home for Christmas,1,203880,False,0.694,0.769,6,-4.665,1,0.0325,0.163,0.0,0.0976,0.663,93.033,4,country
8138,0LSY8Ky3xaWkACC6vNQtbz,Ella Fitzgerald;Louis Jordan & His Tympany Five,Best Christmas Songs 2022,Baby It's Cold Outside,0,163706,False,0.638,0.0767,10,-13.98,1,0.0588,0.937,0.0,0.121,0.599,114.353,4,blues
80413,2UKK9UEbKlykbmLVP1zWIQ,Sukhwinder Singh,Rab Ne Bana Di Jodi (Original),Haule Haule,63,263967,False,0.712,0.776,5,-7.424,0,0.213,0.541,2.17e-06,0.0896,0.96,89.934,4,pop-film
98122,5Yx7Cl7QZx80fx3hvESVB2,Phillipa Soo,Over the Moon (Music from the Netflix Film),"Ultraluminary (From the Netflix Film ""Over the Moon"")",50,200000,False,0.67,0.708,6,-7.064,0,0.0613,0.0764,0.0,0.0565,0.246,129.955,3,show-tunes
63512,4GYqrg5a2C5B03MuEP8r5v,Humbreaders,ギター,ギター,36,167946,False,0.486,0.941,7,-2.875,0,0.156,0.00504,0.0,0.811,0.645,163.866,4,j-rock
101533,5ytXTFuW4KjkHw5siVJeA5,Deep Sleep Hair Dryers;Hair Dryers for Background Noise;Hair Dryer Collection,Hair Dryer Collection for Background Noise,Plastic Hair Dryer - Stationary,36,77037,False,0.0,0.657,3,-8.158,1,0.0,0.974,0.999,0.983,0.0,0.0,0,sleep
66361,71bw4oNIUNz4bjdP0apio3,Hip Hop Harry,Holiday Cheer,Holiday Cheer,12,117446,False,0.859,0.847,0,-3.026,1,0.338,0.104,0.0,0.118,0.594,91.88,4,kids
70823,7zNTRmTGbJlPnr81kBmcn1,Mixer,馬戲團運動,不說,23,337733,False,0.343,0.716,6,-4.668,1,0.0455,0.0785,0.000314,0.274,0.226,169.997,4,mandopop
81379,4ymPEyiXabTe1NO8q8EFxG,Darshan Raval;Asees Kaur;Lijo George-Dj Chetas,"Chogada (From ""Loveyatri"")","Chogada (From ""Loveyatri"")",68,249741,False,0.359,0.972,7,-3.452,1,0.109,0.136,2.52e-06,0.14,0.595,62.914,4,pop
14019,1Z7tsmCvV0QboBo37Iykri,CoComelon,Nursery Rhymes by CoComelon Vol.2,She'll Be Coming Round the Mountain,63,134117,False,0.757,0.525,5,-9.651,1,0.0428,0.519,0.0,0.11,0.97,204.09,4,children
71624,5cRPdqpWkaNmIbPi6wJDg2,Papa Roach,Crooked Teeth (Deluxe),Born For Greatness,62,227847,False,0.525,0.85,9,-5.469,0,0.0678,0.0571,0.0,0.0555,0.275,134.115,4,metal
45801,73yPKyWK1oVADwnHfujL5B,AcousticTrench,Hallelujah,Hallelujah,32,205250,False,0.537,0.163,0,-17.023,1,0.0511,0.981,0.888,0.111,0.0759,76.86,4,guitar
82613,5aNar2dzZ5r2iRfeXwzhil,The Smithereens,The Lost Album,Out Of This World,22,213080,False,0.598,0.936,6,-3.423,0,0.0482,0.00866,1.82e-06,0.0368,0.722,118.13,4,power-pop
42143,3f45Dcc8cMgjvuJlUtI42j,Extreme Noise Terror,Retrobution,We The Helpless,17,72773,False,0.275,0.991,8,-6.925,1,0.0841,1.13e-06,0.941,0.128,0.0618,106.137,4,grindcore
111768,4ddCRgTvZKjfWjBxGpllaw,Tricky,Pre Millennium Tension,Ghetto Youth,19,337840,False,0.914,0.775,11,-4.75,0,0.201,0.0532,0.0,0.0327,0.544,112.338,4,trip-hop
42655,30ghUwB9ayk1KTX2lTXPLx,ACxDC,Satan is King,Propaganda of the Deed,11,87392,False,0.223,0.93,8,-3.491,1,0.125,0.000177,0.749,0.308,0.37,148.513,4,grindcore
8051,5zz9ypkkewsz1sfqntWOn1,Ella Fitzgerald,christmas but not christmas songs,Blue Skies,0,225160,False,0.401,0.368,7,-10.511,1,0.0452,0.822,0.0,0.0674,0.681,159.844,4,blues
21888,5agcKoxeacFr9xlsx6I3Lp,K Lion,Zess In Peace,Zess In Peace,26,188200,False,0.75,0.48,1,-8.512,1,0.132,0.0272,1.64e-05,0.145,0.171,100.092,4,dancehall
102815,7Kohy4v3KLWfUXlv9N3feB,John Mayer,Room For Squares,Neon,59,262106,False,0.699,0.77,5,-7.658,0,0.036,0.0181,0.000138,0.0644,0.589,101.984,4,songwriter
58808,44rFxwCAvqFHHAaPpXMSA6,Lights Of Euphoria,Collapsed,Collapsed,23,280000,False,0.614,0.658,8,-13.187,1,0.0333,0.00933,0.711,0.104,0.25,132.006,4,industrial
80121,7HPM13Xek5XoRWxRzHfvkB,Jubin Nautiyal;Meet Bros.;Shardul Rathod,Dil Galti Kar Baitha Hai,Dil Galti Kar Baitha Hai,67,273272,False,0.612,0.78,1,-5.123,0,0.0814,0.0781,0.0,0.0593,0.554,92.059,4,pop-film
84151,3CmHvyZQQAGkKkTjTBFWN6,Pink Floyd,Wish You Were Here,Have a Cigar,66,307733,False,0.454,0.65,4,-10.191,0,0.0437,0.407,0.0488,0.589,0.72,120.155,4,psych-rock
76767,6JNS23wmaMWpZflrkGjh07,Méav,Méav,She Moved Through the Fair,20,250357,False,0.173,0.369,10,-13.554,1,0.0462,0.611,0.0215,0.141,0.0768,170.309,4,opera
62800,4KqsLRDsHTHCMhH5ktgc6K,People In The Box,聖者たち,聖者たち,51,235306,False,0.539,0.762,9,-6.525,0,0.0288,0.000867,0.455,0.133,0.682,100.022,4,j-pop
13768,30opaj0A60x5FDsKvGgfm7,Lidell Townsell;M T F,Harmony,All I Want,5,215133,False,0.804,0.647,4,-11.555,0,0.0705,0.00447,0.408,0.0733,0.399,119.384,4,chicago-house
71662,44NRdYQw7P0GWuiunRv3hr,Godsmack,Faceless,I Stand Alone,68,246040,False,0.217,0.92,8,-4.479,1,0.0628,2.86e-05,0.0,0.102,0.376,167.169,4,metal
52288,6uHNZ16oHIImrocRc9oUBv,George Jones;The Smoky Mountain Boys,George Jones & The Smoky Mountain Boys,The Great Speckled Bird,14,192613,False,0.524,0.53,7,-7.287,1,0.0279,0.481,7.26e-06,0.317,0.796,114.11,5,honky-tonk
49682,4Qe60v7GiIm7Wa3rNYC3HU,Delete,Zimmersion 2.0 / Formula VIP,Formula VIP,21,173806,False,0.699,0.986,8,-2.316,1,0.22,0.389,0.00208,0.0821,0.167,154.997,4,hardstyle
65348,6j8i9SWR1MG6XpwqxFhmJy,Vidyasagar;Madhu Balakrishnan,Abhiyum Naanum (Original Motion Picture Soundtrack),Vaa Vaa En Devadhai,54,289920,False,0.721,0.683,11,-6.577,0,0.0252,0.238,8.08e-06,0.092,0.901,112.991,4,k-pop
75119,405SkgLToVyC2ZjBJMsrO8,Yiruma,Yiruma 2nd Album 'First Love' (The Original & the Very First Recording),Love Me,51,245600,False,0.407,0.254,5,-21.673,1,0.0583,0.992,0.933,0.0889,0.257,77.0,4,new-age
113350,7rqAUvqxpNHKgEFQw6sFSt,Hillsong Young & Free;Alexander Pappas,III,Love Won't Let Me Down,46,207413,False,0.67,0.822,7,-6.227,1,0.0379,0.00201,1.15e-06,0.0915,0.348,124.09,4,world-music
24364,1XVhPuKBj8HMQy7wfZ0xH8,ONYVAA;Mattia Trani;Dj Exos,Climax EP,Climax - Dj Exos remix 1,8,336500,False,0.604,0.95,11,-7.591,0,0.102,9.78e-05,0.89,0.103,0.182,140.027,4,detroit-techno
59594,5W16k9XSAXXl9fL2rDvVE1,Connate Exasperation,Delusional Primacy,Delusional Primacy (Part I),0,250171,False,0.342,0.979,11,-4.377,0,0.149,4.06e-06,0.911,0.171,0.241,132.076,4,iranian
63834,06Eg6t8LArE1jfz4YFQxj9,Mr.Children,SUPERMARKET FANTASY,口がすべって,32,251320,False,0.488,0.675,4,-6.098,1,0.0266,0.116,0.000279,0.209,0.558,86.026,4,j-rock
55158,6MZyrnqwsLnrWY5Gk0AyXg,Suzonn,Farq hai,Farq hai,57,184090,False,0.8,0.209,4,-12.652,1,0.0408,0.865,4.11e-05,0.252,0.74,87.972,4,indian
67051,2pfvK4mEji3KYxoJqEwzDV,Feid,Verano en Junio,Belixe,1,155533,False,0.876,0.673,8,-7.15,1,0.139,0.0524,0.00571,0.0813,0.462,113.995,4,latin
10399,7Mfuz57LJwejK3m4WomrP6,DJ Baby Anne,Ground & Pound (Continuous DJ Mix by Baby Anne),The Bass Queen (Dj Icey Remix),15,259986,False,0.786,0.646,7,-7.074,1,0.0557,0.000355,0.646,0.108,0.42,132.997,4,breakbeat
112458,1G7HbXyCWWUc5Yrtj8J4TA,Old G,Yola Çıktık Çoktan,Yaktım,41,163200,False,0.752,0.786,5,-7.913,0,0.045,0.189,0.0,0.157,0.555,125.001,4,turkish
48498,3WDIWy1fEtTOSTIuS67Any,Ratos De Porão,Necropolítica,Alerta Antifascista,35,211069,True,0.232,0.966,9,-6.071,1,0.11,3.17e-05,0.00231,0.182,0.209,142.52,3,hardcore
72605,7gDvwGORGBR48kpSXbvK6o,Dead by April,Dead by April,Carry Me,37,228746,False,0.347,0.821,7,-4.925,1,0.0411,0.00344,0.0,0.391,0.257,75.022,4,metalcore
22978,4H1yiZXnr2f7PhZv0w9Vpj,Benediction,Grind Bastard,Magnificat,20,291306,False,0.233,0.949,6,-7.402,0,0.0701,9.83e-06,0.632,0.0732,0.535,158.046,4,death-metal
91372,4QKt4JmQK1x791t5MSCnFP,Bryan Adams,Christmas Dinner 2022,Christmas Time,0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock
82465,6JPxCmhwVNsmpYfuMrHYuq,Mikal Cronin,Mikal Cronin,Get Along,22,232813,False,0.288,0.726,2,-6.752,1,0.0333,0.00056,0.848,0.359,0.603,77.521,4,power-pop
110504,34HLm0LVMY1rYEUKQBZrVP,Omiki,Na Le,Na Le,40,320571,False,0.538,0.977,10,-5.511,0,0.138,0.00088,0.0792,0.112,0.0704,140.038,4,trance
29937,4rGJKqbPpn5HUhMKeZMFhe,HALIENE;Amidy,Parachute,Parachute,39,232315,False,0.47,0.747,4,-6.162,0,0.0509,0.124,0.0,0.0826,0.187,139.934,4,dubstep
95283,5OjcW0pjFZkhLYxxXKercd,Billo's,Ya huele a buñuelos,Cumbia Caletera,0,183228,False,0.747,0.537,4,-8.2,0,0.0423,0.583,2.04e-05,0.217,0.869,103.9,4,salsa
50718,7sUHFOK9DTcR0Fj3Z4TP8v,Bloodbound,Unholy Cross,Reflections of Evil,21,261228,False,0.473,0.961,5,-4.265,1,0.0877,3.29e-05,0.0,0.463,0.483,160.028,4,heavy-metal
5211,5aTHtVYJzSNzUrkMZHBFsh,Yoshihisa Hirano,DEATH NOTE Original Soundtrack,Low of Solipsism,45,144000,False,0.401,0.452,2,-9.352,0,0.037,0.86,0.713,0.112,0.0431,132.127,4,anime
97986,1pRhWyw5FnVwxz2BvtvM6s,Goiano & Paranaense,Os Grandes Sucessos,O Vaqueiro,43,228250,False,0.702,0.69,10,-5.98,1,0.0373,0.447,0.0,0.131,0.764,93.619,4,sertanejo
16602,6DTXu569XPBAm4sKH4ZDaG,T. M. Krishna,Nottusvara Sahityas: T.M. Krishna,Subrahmanyam,31,120200,False,0.486,0.391,0,-10.397,1,0.0408,0.927,0.000874,0.149,0.879,168.338,4,classical
73359,4sYPwKoJeFPlKHz3Dwa9NB,Solomun;ÄTNA,Nobody Is Not Loved,Prospect (feat. ÄTNA),12,267054,False,0.853,0.403,9,-10.004,0,0.0515,0.0801,0.424,0.0421,0.377,122.003,4,minimal-techno
82202,429IbFR4yp2J81CeTwF5iY,Jimmy Eat World,Bleed American,Sweetness,68,220026,False,0.487,0.898,5,-4.436,1,0.038,0.00305,0.0,0.26,0.597,135.331,4,power-pop
39172,24SuNR4a3rtiDNP0wqVA1Z,MERO;Murda,Viral Şarkılar,Konum Gizli,0,198581,False,0.862,0.506,10,-8.651,0,0.267,0.0542,2.96e-05,0.117,0.512,136.052,4,german
2780,7IWbx6SKa1HzTdw9wuxUfc,Michael W. Smith,Santa's Christmas List,Happy Holiday / Holiday Season - Medley,0,186760,False,0.339,0.67,5,-4.587,1,0.0405,0.511,0.0,0.208,0.494,147.844,4,alt-rock
53877,572xshmOviSGH70oPYMCZV,Anne-Marie,Speak Your Mind (Deluxe),Alarm,62,205593,True,0.756,0.589,0,-5.093,1,0.232,0.0812,0.0,0.176,0.811,146.928,4,house
79336,3QaYNoyQzsOFfek0pTgqWi,Milo Liana,Aquiver,Aquiver,62,119234,False,0.419,0.0126,2,-30.76,1,0.038,0.992,0.936,0.0935,0.157,103.524,3,piano
75714,4YZwWfva9YsKx2Xoo5eCBK,Brian Crain,Piano and Light,Hallelujah,50,251936,False,0.314,0.0352,7,-24.861,1,0.0352,0.99,0.854,0.0878,0.0757,92.556,4,new-age
56208,0pdKRp2sUthTPe7RLWpPqQ,flora cash,You're Somebody Else,You're Somebody Else,75,218883,False,0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.105,0.235,102.963,4,indie-pop
52106,2Gtk6whdqZOHx27Xdev1Nt,Floyd Cramer,Special Songs Of Love,I Can't Stop Loving You,19,189376,False,0.559,0.392,5,-12.873,1,0.027,0.573,0.0808,0.17,0.273,91.026,4,honky-tonk
88426,6hqeoMeHQfrNiyYmuUMs6T,Brytiago;Jhayco,Perreo Tenebroso Vol. 2,Dispo,0,198813,False,0.877,0.661,11,-6.254,0,0.0998,0.274,0.0,0.0854,0.434,89.998,4,reggae
77047,781CcRZlAYRFSQAomWiexP,Kamisa 10,Ensaio do K10,Tira Ela de Mim / Cigana / Só por um Momento,57,343017,False,0.548,0.596,2,-8.58,1,0.0343,0.773,2.39e-06,0.318,0.632,165.004,4,pagode
25635,05JddcEzrPf5YzSc343pKL,Fisher,Czym jest miłość,Jesteś aniołem,32,176757,False,0.752,0.805,0,-5.825,1,0.035,0.212,0.0,0.193,0.838,131.98,4,disco
107807,5YLuXKsZ02FNK9MyaKi9Uw,CHVRCHES;Matt Berninger,Love Is Dead,My Enemy,31,233078,False,0.556,0.571,2,-5.564,0,0.0309,0.107,0.0,0.115,0.0769,133.985,4,synth-pop
50647,16qYAto5RMC3suM7ErXAKm,Malon,Justicia o Resistencia (Remasterizado),Judas de Oficio - Remasterizado,22,253271,False,0.544,0.917,9,-4.439,1,0.065,4.07e-05,7.36e-05,0.247,0.468,101.487,4,heavy-metal
108624,5qNnKFyYY1Szyc2b8gUVRr,Ricardo Tanturi;Alberto Castillo,Serie De Oro Vol 2: Ricardo Tanturi,Mi Morocha,17,144720,False,0.783,0.487,8,-7.685,1,0.057,0.916,0.52,0.189,0.863,110.251,4,tango
21648,1QDlL93H9zJ3nkyQlCge4J,Kapten Röd,Fläcken Som Aldrig Går Bort,Framåt För Evigt,31,209910,False,0.588,0.566,7,-8.671,1,0.355,0.255,0.0,0.276,0.719,163.7,4,dancehall
103899,35sDhALYnyK031XISbu7dd,Booker T. & the M.G.'s,Thanksgiving Party,My Sweet Potato,0,167293,False,0.831,0.471,5,-15.746,1,0.0519,0.343,0.768,0.0527,0.727,118.824,4,soul
63715,40lwbvMJ0456sm1D61KeTF,Superfly,Superfly,ハロー・ハロー,33,232786,False,0.311,0.665,1,-3.044,1,0.0363,0.0293,0.0,0.0576,0.492,169.749,4,j-rock
71810,07ceEXOyS7ghQkyCOycXwP,Killswitch Engage,As Daylight Dies (Special Edition),This Fire,61,189666,False,0.447,0.993,7,-3.022,1,0.111,1.56e-05,0.027,0.474,0.108,140.018,4,metal
60691,0CyiCor3YLnPcBkZ04cLz2,Voicemail;Delly Ranks;Bogle,Biggest Ragga Dancehall Anthems 2004,Weh Di Time,20,239693,False,0.823,0.782,9,-4.546,0,0.198,0.391,0.0,0.138,0.939,109.892,4,j-dance
44334,3kdMzXOcrDIdSWLdONHNK5,Foo Fighters,Concrete and Gold,The Sky Is A Neighborhood,65,244573,False,0.357,0.549,11,-7.843,0,0.0698,0.000798,0.00485,0.22,0.531,130.749,4,grunge
66882,7pqHhx2PTyBCnyXUiREg5z,The Party Cats,Kids Dance Party: Halloween Jams,Addams Groove,8,243253,False,0.97,0.92,10,-6.413,0,0.139,0.0067,0.0,0.0309,0.78,120.0,4,kids
33815,4N6Y0z2oOC6M4StjTSIPEB,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,Summertime,27,246720,False,0.6,0.799,2,-3.51,1,0.0332,0.000252,0.0121,0.0932,0.647,130.031,4,emo
27964,5HtojcbfzmAykyOLmSC4xg,Ownglow,All Black / Change Your Life,All Black,16,270014,False,0.641,0.473,11,-5.346,1,0.0677,0.0557,0.906,0.153,0.281,174.025,4,drum-and-bass
57578,1hQcElFh9jzZnyLPfoMI9G,Mohan Kannan;Neha Bhasin,Neerja,Aankhein Milayenge Darr Se,45,176750,False,0.725,0.703,5,-4.948,1,0.0741,0.433,0.0,0.0632,0.561,82.051,4,indie
65112,55drdNAFl8HaAo0yqnU2EJ,Jack Harlow;Drake,Evergreen,Churchill Downs,1,309327,True,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4,k-pop
40988,4A9zhXKUweuLAtkHudgrXG,Valesca Mayssa;Sarah Farias,De Janeiro a Dezembro,O Céu Tem Mais,38,452789,False,0.511,0.723,2,-4.243,1,0.0481,0.325,0.0,0.719,0.551,135.952,4,gospel
20206,0GDAt9fPbs9tPqg2n4ne5u,Charlie Puth;Jung Kook,New Arrivals,Left and Right,0,154486,False,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,dance
48463,1nmbGvznG5eK87587Ds0dN,Vowe,Nossa Verdade,Frio,33,198915,False,0.53,0.873,2,-4.789,0,0.0325,0.0083,0.0,0.224,0.706,146.873,4,hardcore
29562,159xvbYorYT12WDpHe8bD3,Kayzo,This Time,This Time,49,170400,False,0.583,0.946,2,-4.034,1,0.114,0.00328,0.39,0.148,0.262,149.921,4,dubstep
46634,5LvuWDzzCkuB50o8TEbc6x,Promo,The Worst Of,Phreak ya Speaka,19,263333,False,0.775,0.974,0,-6.209,1,0.121,0.252,0.0896,0.568,0.34,89.717,4,happy
96751,1Vc0GbabaIukvQZeQTrNQc,BaianaSystem,Terapia,Terapia,39,261400,False,0.79,0.814,9,-6.358,0,0.0268,0.243,0.0102,0.528,0.914,124.03,4,samba
63984,0u7USVAbOBTRfC9io56mjX,Shogo Hamada,The Best of Shogo Hamada vol.2,君に会うまでは(2006),32,260426,False,0.388,0.481,7,-6.353,1,0.0283,0.651,0.0,0.118,0.318,106.344,3,j-rock
82510,19qgxliML6dF1v2upzP3j6,Pointed Sticks,Waiting for the Real Thing,Out Of Luck,22,151986,False,0.306,0.755,9,-6.832,1,0.0685,0.0104,0.0,0.0956,0.656,197.388,4,power-pop
15727,1XtKDLAUMpkP7d5As2tMdo,MASN,Adrenaline,Adrenaline,55,146053,False,0.604,0.767,5,-5.235,1,0.0567,0.0724,0.0,0.315,0.662,166.912,4,chill
16686,11sZuBli3HCStlEetHfo9Q,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart: A Night of Classics,16 Minuets K.176: No. 7 in A,25,51000,False,0.344,0.146,9,-13.114,1,0.0335,0.971,0.127,0.118,0.435,140.727,3,classical
92331,2hh6RGmBNTGB7fi62fYgUL,Johnny Tillotson,Johnny Tillotson's Best,Why Do I Love You So - 1960 #42 Billboard chart hit,51,127106,False,0.385,0.257,8,-11.282,0,0.0315,0.892,3.35e-06,0.117,0.617,152.872,4,rockabilly
36707,3Q8CwfdyDIjHdlItATIxLt,Prigida,Passage,Passage,55,130188,False,0.688,0.547,2,-8.754,1,0.0578,0.678,9.3e-05,0.111,0.0528,106.048,4,french
45686,6ofc3xBYAjNBXtMuOa1Dts,Danny Carvalho,Slack Key Journey - On My Way,Hawaiian Soul,22,212600,False,0.346,0.333,3,-13.772,1,0.0378,0.904,0.856,0.168,0.303,175.436,4,guitar
41856,1iACuH1OJBok3HcoUMWviH,HIM,Screamworks: Love in Theory and Practice (Deluxe Version),Ode to Solitude,23,238106,False,0.421,0.939,5,-3.896,0,0.053,0.000913,0.000746,0.29,0.669,175.951,4,goth
18527,1dgdK1IU1hUM8YtUZSyVaT,Bret Ernst,American Comic,Sh@#tcake Factory,22,139773,True,0.532,0.674,11,-8.183,1,0.946,0.848,0.0,0.859,0.604,75.788,4,comedy
